202.07,114.597
202.075,91.1235
202.08,67.045
202.085,43.0005
202.09,21.7258
202.095,3.92385
202.1,-11.9619
202.105,-25.4838
202.11,-35.9827
202.115,-45.169
202.12,-53.1643
202.125,-58.3103
202.13,-61.5509
202.135,-63.9339
202.14,-63.9271
202.145,-61.9602
202.15,-60.2671
202.155,-58.4932
202.16,-56.2567
202.165,-55.345
202.17,-55.616
202.175,-55.3017
202.18,-55.2565
202.185,-55.9384
202.19,-55.3616
202.195,-53.6645
202.2,-52.7271
202.205,-51.5037
202.21,-49.2575
202.215,-48.1076
202.22,-48.0337
202.225,-47.1751
202.23,-46.3743
202.235,-46.7776
202.24,-47.0222
202.245,-47.0758
202.25,-48.1896
202.255,-48.8497
202.26,-47.9746
202.265,-47.7194
202.27,-48.6897
202.275,-48.996
202.28,-48.8986
202.285,-49.2397
202.29,-48.6974
202.295,-47.6216
202.3,-47.5381
202.305,-47.391
202.31,-46.501
202.315,-46.3869
202.32,-46.3418
202.325,-44.241
202.33,-41.0458
202.335,-37.5215
202.34,-31.9688
202.345,-24.9355
202.35,-19.401
202.355,-15.5675
202.36,-11.8509
202.365,-8.40553
202.37,-5.06409
202.375,-1.45281
202.38,-0.20768
202.385,-3.52566
202.39,-11.0786
202.395,-22.5476
202.4,-36.9402
202.405,-50.4751
202.41,-60.4016
202.415,-67.416
202.42,-71.6743
202.425,-72.7846
202.43,-73.0431
202.435,-74.2656
202.44,-75.5947
202.445,-76.9669
202.45,-76.578
202.455,-68.8022
202.46,-45.6385
202.465,3.19367
202.47,83.0874
202.475,182.776
202.48,269.979
202.485,309.511
202.49,284.302
202.495,207.16
202.5,109.333
202.505,21.7865
202.51,-39.031
202.515,-72.7592
202.52,-86.1685
202.525,-87.0963
202.53,-83.3666
202.535,-79.3318
202.54,-74.8079
202.545,-70.1815
202.55,-66.4403
202.555,-62.3269
202.56,-57.2688
202.565,-52.6465
202.57,-48.2764
202.575,-42.5541
202.58,-36.2188
202.585,-29.9375
202.59,-22.1809
202.595,-13.4426
202.6,-5.41861
202.605,2.99729
202.61,12.3154
